pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AHam	dDocent_Contig_1749	1	1000	0.0034382069501609	176	345	100343	322
CBat	dDocent_Contig_1749	1	1000	0.0035586469394457	176	2113	593765	246
AHam	dDocent_Contig_1754	1	1000	0.0	101	0	53987	286
CBat	dDocent_Contig_1754	1	1000	0.0002302693836351	101	73	317020	436
AHam	dDocent_Contig_1761	1	1000	0.0019635165948821	132	124	63152	632
CBat	dDocent_Contig_1761	1	1000	0.001541848706382	132	673	436489	294
AHam	dDocent_Contig_1769	1	1000	0.0104101603164688	106	500	48030	588
CBat	dDocent_Contig_1769	1	1000	0.0096490961156809	106	2854	295779	938
AHam	dDocent_Contig_1771	1	1000	0.0	94	0	53657	166
CBat	dDocent_Contig_1771	1	1000	0.0002686818942413	94	79	294028	416
AHam	dDocent_Contig_1773	1	1000	0.0019146476566639	163	159	83044	620
CBat	dDocent_Contig_1773	1	1000	0.0024034988876368	163	1331	553776	180
AHam	dDocent_Contig_1785	1	1000	0.0068994870186599	89	308	44641	402
CBat	dDocent_Contig_1785	1	1000	0.0058280161808248	89	1677	287748	276
AHam	dDocent_Contig_1790	1	1000	0.0	78	0	35959	418
CBat	dDocent_Contig_1790	1	1000	0.0006248809297008	78	164	262450	116
AHam	dDocent_Contig_1792	1	1000	0.0021757787474767	148	180	82729	326
CBat	dDocent_Contig_1792	1	1000	0.0014389012182554	148	673	467718	596
AHam	dDocent_Contig_1811	1	1000	0.0042494075345264	53	104	24474	272
CBat	dDocent_Contig_1811	1	1000	0.0036496090213772	53	512	140289	570
AHam	dDocent_Contig_1812	1	1000	0.0140200227901676	101	689	49144	460
CBat	dDocent_Contig_1812	1	1000	0.0126472810559372	101	4285	338808	164
AHam	dDocent_Contig_1823	1	1000	0.0	147	0	50516	1388
CBat	dDocent_Contig_1823	1	1000	0.000495456601291	147	241	486420	316
AHam	dDocent_Contig_1827	1	1000	0.0	102	0	50189	430
CBat	dDocent_Contig_1827	1	1000	0.0	102	0	312990	532
AHam	dDocent_Contig_1830	1	1000	0.0	70	0	26889	550
CBat	dDocent_Contig_1830	1	1000	0.0	70	0	206429	470
AHam	dDocent_Contig_1834	1	1000	0.0	12	0	2772	168
CBat	dDocent_Contig_1834	1	1000	0.0	12	0	34200	96
AHam	dDocent_Contig_1838	1	1000	0.0049343681134425	163	309	62622	1296
CBat	dDocent_Contig_1838	1	1000	0.0040913493306299	163	2260	552385	194
AHam	dDocent_Contig_1843	1	1000	0.005042780343757	159	333	66035	1094
CBat	dDocent_Contig_1843	1	1000	0.0040980208005893	159	2125	518543	438
AHam	dDocent_Contig_1847	1	1000	0.0	135	0	70382	440
CBat	dDocent_Contig_1847	1	1000	0.0	135	0	423379	582
AHam	dDocent_Contig_1849	1	1000	0.0062730835377371	122	445	70938	180
CBat	dDocent_Contig_1849	1	1000	0.0026393214516006	122	1011	383053	526
AHam	dDocent_Contig_1851	1	1000	0.0	148	0	62211	978
CBat	dDocent_Contig_1851	1	1000	0.0010978413768644	148	551	501894	172
AHam	dDocent_Contig_1858	1	1000	0.0	13	0	6448	52
CBat	dDocent_Contig_1858	1	1000	0.0	13	0	34247	142
AHam	dDocent_Contig_1862	1	1000	0.0	163	0	93232	300
CBat	dDocent_Contig_1862	1	1000	0.0	163	0	553288	188
AHam	dDocent_Contig_1873	1	1000	0.0068803832628306	89	270	39242	520
CBat	dDocent_Contig_1873	1	1000	0.0071692802573381	89	1783	248700	780
AHam	dDocent_Contig_1887	1	1000	0.0	12	0	5952	48
CBat	dDocent_Contig_1887	1	1000	0.0	12	0	39852	24
AHam	dDocent_Contig_1894	1	1000	0.0008970502875837	134	68	75804	264
CBat	dDocent_Contig_1894	1	1000	0.0001790189760114	134	81	452466	180
AHam	dDocent_Contig_1896	1	1000	0.0086699416357392	114	563	64937	214
CBat	dDocent_Contig_1896	1	1000	0.0093920053745381	114	3495	372125	310
AHam	dDocent_Contig_1897	1	1000	0.0054695528226207	161	495	90501	330
CBat	dDocent_Contig_1897	1	1000	0.0062373196835737	161	3351	537250	296
AHam	dDocent_Contig_1898	1	1000	0.0005368559761831	113	33	61469	290
CBat	dDocent_Contig_1898	1	1000	0.0015678131238155	113	527	336137	722
AHam	dDocent_Contig_1907	1	1000	0.0	88	0	52866	76
CBat	dDocent_Contig_1907	1	1000	0.0002748874997454	88	81	294666	148
AHam	dDocent_Contig_1911	1	1000	0.0012159576560628	101	68	55923	246
CBat	dDocent_Contig_1911	1	1000	0.0016676567411697	101	539	323208	356
AHam	dDocent_Contig_1922	1	1000	0.0010067421214802	175	99	98337	362
CBat	dDocent_Contig_1922	1	1000	0.0001378119448088	175	83	602270	96
AHam	dDocent_Contig_1928	1	1000	0.009972536130746	124	443	44422	1092
CBat	dDocent_Contig_1928	1	1000	0.0096934413836469	124	4116	424617	94
AHam	dDocent_Contig_1944	1	1000	0.0016843960144598	145	130	77179	430
CBat	dDocent_Contig_1944	1	1000	0.0012996872758933	145	618	475499	366
AHam	dDocent_Contig_1948	1	1000	0.0046576250848635	109	295	63337	162
CBat	dDocent_Contig_1948	1	1000	0.0021668938410209	109	806	371961	98
AHam	dDocent_Contig_1950	1	1000	0.0032737051327019	82	112	34212	552
CBat	dDocent_Contig_1950	1	1000	0.0022321144943434	82	527	236099	626
AHam	dDocent_Contig_1953	1	1000	0.0	47	0	29403	6
CBat	dDocent_Contig_1953	1	1000	0.0	47	0	161037	34
AHam	dDocent_Contig_1955	1	1000	0.0015218303946263	129	87	57168	756
CBat	dDocent_Contig_1955	1	1000	0.0013022005973084	129	535	410843	478
AHam	dDocent_Contig_1958	1	1000	0.0	121	0	66742	296
CBat	dDocent_Contig_1958	1	1000	0.0	121	0	387515	430
AHam	dDocent_Contig_1972	1	1000	0.0053791911703224	97	193	35879	814
CBat	dDocent_Contig_1972	1	1000	0.0061769922328909	97	1818	294318	544
AHam	dDocent_Contig_1975	1	1000	0.0	76	0	45095	82
CBat	dDocent_Contig_1975	1	1000	0.0	76	0	233825	390
AHam	dDocent_Contig_1982	1	1000	0.0036374157814243	108	176	48386	604
CBat	dDocent_Contig_1982	1	1000	0.0018391094175628	108	584	317545	742
AHam	dDocent_Contig_1983	1	1000	0.0004724512071942	113	29	61382	296
CBat	dDocent_Contig_1983	1	1000	0.0021625293668091	113	764	353290	504
AHam	dDocent_Contig_1987	1	1000	0.0020823004462072	88	105	50425	158
CBat	dDocent_Contig_1987	1	1000	0.0022151786871531	88	564	254607	658
AHam	dDocent_Contig_1989	1	1000	0.0069523434925427	185	654	94069	714
CBat	dDocent_Contig_1989	1	1000	0.0070156284422097	185	4331	617336	340
AHam	dDocent_Contig_1990	1	1000	0.0	113	0	53596	580
CBat	dDocent_Contig_1990	1	1000	0.0	113	0	359051	430
AHam	dDocent_Contig_1998	1	1000	0.0044451899689675	163	371	83461	594
CBat	dDocent_Contig_1998	1	1000	0.0002923596673596	163	162	554112	172
AHam	dDocent_Contig_2004	1	1000	0.0	134	0	80115	130
CBat	dDocent_Contig_2004	1	1000	0.000368194755647	134	152	412825	686
AHam	dDocent_Contig_2010	1	1000	0.0	114	0	58072	424
CBat	dDocent_Contig_2010	1	1000	0.0	114	0	379333	222
AHam	dDocent_Contig_2016	1	1000	0.0	3	0	1427	14
CBat	dDocent_Contig_2016	1	1000	0.0	3	0	8707	22
AHam	dDocent_Contig_2021	1	1000	0.0	45	0	25245	90
CBat	dDocent_Contig_2021	1	1000	0.0	45	0	113054	568
AHam	dDocent_Contig_2027	1	1000	0.0	5	0	2805	10
CBat	dDocent_Contig_2027	1	1000	0.0	5	0	17430	0
AHam	dDocent_Contig_2034	1	1000	0.0	75	0	36744	316
CBat	dDocent_Contig_2034	1	1000	0.0	75	0	210749	642
AHam	dDocent_Contig_2048	1	1000	0.0	18	0	7923	106
CBat	dDocent_Contig_2048	1	1000	0.0	18	0	52077	134
AHam	dDocent_Contig_2055	1	1000	0.0	51	0	23909	250
CBat	dDocent_Contig_2055	1	1000	0.0	51	0	137316	516
AHam	dDocent_Contig_2058	1	1000	0.0009418265155558	160	60	63706	1180
CBat	dDocent_Contig_2058	1	1000	0.0004487609212341	160	243	541491	202
AHam	dDocent_Contig_2060	1	1000	0.0	102	0	48760	480
CBat	dDocent_Contig_2060	1	1000	0.0	102	0	270176	1096
AHam	dDocent_Contig_2066	1	1000	0.0037792994469317	178	287	75940	1160
CBat	dDocent_Contig_2066	1	1000	0.0044252299966062	178	2647	598161	278
AHam	dDocent_Contig_2068	1	1000	0.0003042257944218	172	31	101898	196
CBat	dDocent_Contig_2068	1	1000	0.000139535431072	172	83	594831	58
AHam	dDocent_Contig_2069	1	1000	0.0	18	0	11340	0
CBat	dDocent_Contig_2069	1	1000	0.0	18	0	41004	288
AHam	dDocent_Contig_2070	1	1000	0.0004945458655965	122	35	70772	192
CBat	dDocent_Contig_2070	1	1000	0.0017913582136016	122	679	379042	572
AHam	dDocent_Contig_2075	1	1000	0.0	63	0	26379	414
CBat	dDocent_Contig_2075	1	1000	0.0	63	0	192196	340
AHam	dDocent_Contig_2076	1	1000	0.0	143	0	59730	960
CBat	dDocent_Contig_2076	1	1000	0.0001775727727453	143	83	467414	384
AHam	dDocent_Contig_2084	1	1000	0.004227176655076	99	248	58668	108
CBat	dDocent_Contig_2084	1	1000	0.0039144855887831	99	1179	301189	546
AHam	dDocent_Contig_2091	1	1000	0.0	107	0	63140	124
CBat	dDocent_Contig_2091	1	1000	0.0	107	0	357991	182
AHam	dDocent_Contig_2093	1	1000	0.0005755445872647	123	33	57337	674
CBat	dDocent_Contig_2093	1	1000	0.0005887350394228	123	237	402558	320
AHam	dDocent_Contig_2094	1	1000	0.0	5	0	1625	50
CBat	dDocent_Contig_2094	1	1000	0.0	5	0	14403	38
AHam	dDocent_Contig_2096	1	1000	0.0087939477980024	110	501	56971	378
CBat	dDocent_Contig_2096	1	1000	0.0076006419798258	110	2742	360759	282
AHam	dDocent_Contig_2107	1	1000	0.0	123	0	74009	106
CBat	dDocent_Contig_2107	1	1000	0.0	123	0	391927	454
AHam	dDocent_Contig_2111	1	1000	0.0	121	0	54742	664
CBat	dDocent_Contig_2111	1	1000	0.0	121	0	393544	348
AHam	dDocent_Contig_2132	1	1000	0.0048120989917506	163	441	91644	364
CBat	dDocent_Contig_2132	1	1000	0.0042423589123337	163	2322	547337	258
AHam	dDocent_Contig_2146	1	1000	0.0017474494298725	105	99	56654	280
CBat	dDocent_Contig_2146	1	1000	0.0026640384089933	105	819	307428	740
AHam	dDocent_Contig_2148	1	1000	0.0017114140434877	173	173	101086	256
CBat	dDocent_Contig_2148	1	1000	0.0031703978900105	173	1874	591093	146
AHam	dDocent_Contig_2159	1	1000	0.0	98	0	56249	166
CBat	dDocent_Contig_2159	1	1000	0.0	98	0	288508	664
AHam	dDocent_Contig_2160	1	1000	0.0	48	0	25315	146
CBat	dDocent_Contig_2160	1	1000	0.0005978995528751	48	69	115404	680
AHam	dDocent_Contig_2162	1	1000	0.0	94	0	53343	178
CBat	dDocent_Contig_2162	1	1000	0.0	94	0	316588	136
AHam	dDocent_Contig_2163	1	1000	0.0004951545589587	119	35	70685	130
CBat	dDocent_Contig_2163	1	1000	0.0014280215072456	119	575	402655	150
AHam	dDocent_Contig_2189	1	1000	0.0	102	0	56148	240
CBat	dDocent_Contig_2189	1	1000	0.0011463050766363	102	345	300967	682
AHam	dDocent_Contig_2210	1	1000	0.0004062038404726	153	33	81240	452
CBat	dDocent_Contig_2210	1	1000	0.0003125279893588	153	164	524753	106
AHam	dDocent_Contig_2215	1	1000	0.0	102	0	51458	396
CBat	dDocent_Contig_2215	1	1000	0.0	102	0	348412	88
AHam	dDocent_Contig_2220	1	1000	0.0013024013024013	99	64	49140	404
CBat	dDocent_Contig_2220	1	1000	0.0007586624197952	99	247	325573	242
AHam	dDocent_Contig_2239	1	1000	0.0	133	0	76157	234
CBat	dDocent_Contig_2239	1	1000	0.0001896137362587	133	83	437732	324
AHam	dDocent_Contig_2244	1	1000	0.0	62	0	13634	972
CBat	dDocent_Contig_2244	1	1000	0.0	62	0	94581	1814
AHam	dDocent_Contig_2249	1	1000	0.0030417175093285	123	172	56547	646
CBat	dDocent_Contig_2249	1	1000	0.0043447915298456	123	1687	388281	506
AHam	dDocent_Contig_2251	1	1000	0.0007942811755361	91	29	36511	654
CBat	dDocent_Contig_2251	1	1000	0.0047036854967339	91	1330	282757	426
AHam	dDocent_Contig_2260	1	1000	0.0	153	0	81630	480
CBat	dDocent_Contig_2260	1	1000	0.0001588079074857	153	83	522644	132
AHam	dDocent_Contig_2270	1	1000	0.0	103	0	59630	160
CBat	dDocent_Contig_2270	1	1000	0.000743634395444	103	237	318705	506
AHam	dDocent_Contig_2272	1	1000	0.0	150	0	82908	368
CBat	dDocent_Contig_2272	1	1000	0.0003281088311753	150	156	475452	584
AHam	dDocent_Contig_2280	1	1000	0.0007139505946188	79	35	49023	22
CBat	dDocent_Contig_2280	1	1000	0.0038565296795186	79	832	215738	768
AHam	dDocent_Contig_2286	1	1000	0.0043028547786512	88	208	48340	208
CBat	dDocent_Contig_2286	1	1000	0.0036771612454339	88	1057	287450	236
AHam	dDocent_Contig_2287	1	1000	0.0039355489963072	145	308	78261	410
CBat	dDocent_Contig_2287	1	1000	0.0021863962382716	145	1009	461490	544
AHam	dDocent_Contig_2288	1	1000	0.0	101	0	37382	888
CBat	dDocent_Contig_2288	1	1000	0.0	101	0	336257	194
AHam	dDocent_Contig_2295	1	1000	0.0	113	0	56140	476
CBat	dDocent_Contig_2295	1	1000	0.00132442322808	113	460	347321	578
AHam	dDocent_Contig_2296	1	1000	0.0	122	0	64263	378
CBat	dDocent_Contig_2296	1	1000	0.0	122	0	405587	242
AHam	dDocent_Contig_2301	1	1000	0.0125174629784856	45	224	17895	334
CBat	dDocent_Contig_2301	1	1000	0.0134321505870007	45	1024	76235	1150
AHam	dDocent_Contig_2315	1	1000	0.0	106	0	48646	564
CBat	dDocent_Contig_2315	1	1000	0.0	106	0	349030	252
AHam	dDocent_Contig_2320	1	1000	0.0	96	0	40084	656
CBat	dDocent_Contig_2320	1	1000	0.0	96	0	319346	188
AHam	dDocent_Contig_2329	1	1000	0.0077817477139223	61	257	33026	160
CBat	dDocent_Contig_2329	1	1000	0.0031081912290115	61	475	152822	776
AHam	dDocent_Contig_2334	1	1000	0.0005275104702835	113	33	62558	256
CBat	dDocent_Contig_2334	1	1000	0.0017640251233132	113	628	356004	468
AHam	dDocent_Contig_2338	1	1000	0.0005483731596264	115	33	60178	368
CBat	dDocent_Contig_2338	1	1000	0.0002139834202475	115	81	378534	272
AHam	dDocent_Contig_2353	1	1000	0.0	130	0	79521	70
CBat	dDocent_Contig_2353	1	1000	0.0	130	0	453180	0
AHam	dDocent_Contig_2386	1	1000	0.0	11	0	3946	96
CBat	dDocent_Contig_2386	1	1000	0.0	11	0	29711	110
AHam	dDocent_Contig_2387	1	1000	0.0	36	0	14707	250
CBat	dDocent_Contig_2387	1	1000	0.0	36	0	104758	260
AHam	dDocent_Contig_2389	1	1000	0.0	97	0	60298	24
CBat	dDocent_Contig_2389	1	1000	0.0	97	0	285070	664
AHam	dDocent_Contig_2391	1	1000	0.0017439167279762	153	128	73398	728
CBat	dDocent_Contig_2391	1	1000	0.0009410470794623	153	486	516446	208
AHam	dDocent_Contig_2395	1	1000	0.0028635712824708	49	56	19556	356
CBat	dDocent_Contig_2395	1	1000	0.0015581177937052	49	225	144405	330
AHam	dDocent_Contig_2398	1	1000	0.0027556277373234	161	207	75119	822
CBat	dDocent_Contig_2398	1	1000	0.0013297056236319	161	715	537713	298
AHam	dDocent_Contig_2409	1	1000	0.0039455187648399	157	334	84653	474
CBat	dDocent_Contig_2409	1	1000	0.004451622671983	157	2205	495325	642
AHam	dDocent_Contig_2432	1	1000	0.000464634664401	125	35	75328	100
CBat	dDocent_Contig_2432	1	1000	0.0003999122143919	125	164	410090	320
AHam	dDocent_Contig_2435	1	1000	0.0	20	0	11841	22
CBat	dDocent_Contig_2435	1	1000	0.0	20	0	69720	0
AHam	dDocent_Contig_2443	1	1000	0.0	81	0	34270	520
CBat	dDocent_Contig_2443	1	1000	0.0010006765136994	81	213	212856	892
AHam	dDocent_Contig_2462	1	1000	0.0096209724284884	115	596	61948	332
CBat	dDocent_Contig_2462	1	1000	0.0073334305292316	115	2515	342950	728
AHam	dDocent_Contig_2463	1	1000	0.0	76	0	29754	572
CBat	dDocent_Contig_2463	1	1000	0.0	76	0	218512	584
AHam	dDocent_Contig_2465	1	1000	0.0015471736272626	188	153	98890	620
CBat	dDocent_Contig_2465	1	1000	0.0007588926953493	188	492	648313	86
AHam	dDocent_Contig_2467	1	1000	0.0	67	0	20060	740
CBat	dDocent_Contig_2467	1	1000	0.0	67	0	207332	324
AHam	dDocent_Contig_2487	1	1000	0.0057518323979948	87	288	50071	142
CBat	dDocent_Contig_2487	1	1000	0.006231156604533	87	1517	243454	760
AHam	dDocent_Contig_2492	1	1000	0.0201764096703924	58	565	28003	258
CBat	dDocent_Contig_2492	1	1000	0.018537257998154	58	3334	179854	276
AHam	dDocent_Contig_2493	1	1000	0.0071495126146788	113	399	55808	460
CBat	dDocent_Contig_2493	1	1000	0.0079506782836438	113	2890	363491	374
AHam	dDocent_Contig_2494	1	1000	0.0	134	0	72691	370
CBat	dDocent_Contig_2494	1	1000	0.0	134	0	449237	222
AHam	dDocent_Contig_2509	1	1000	0.0	158	0	81617	558
CBat	dDocent_Contig_2509	1	1000	0.0012926269925482	158	642	496663	674
AHam	dDocent_Contig_2511	1	1000	0.0	84	0	45438	220
CBat	dDocent_Contig_2511	1	1000	0.0	84	0	292824	0
AHam	dDocent_Contig_2525	1	1000	0.0	168	0	102331	106
CBat	dDocent_Contig_2525	1	1000	0.0	168	0	555756	368
AHam	dDocent_Contig_2528	1	1000	0.0023051156759871	143	192	83293	218
CBat	dDocent_Contig_2528	1	1000	0.0008345395847181	143	403	482901	194
AHam	dDocent_Contig_2533	1	1000	0.0	178	0	93113	574
CBat	dDocent_Contig_2533	1	1000	0.0	178	0	613247	90
AHam	dDocent_Contig_2542	1	1000	0.0055112047655711	97	136	24677	1258
CBat	dDocent_Contig_2542	1	1000	0.0048328419051571	97	1444	298789	490
AHam	dDocent_Contig_2543	1	1000	0.0006791101598995	119	33	48593	866
CBat	dDocent_Contig_2543	1	1000	0.0002156507876713	119	79	366333	602
AHam	dDocent_Contig_2546	1	1000	0.0014288870884584	129	97	67885	402
CBat	dDocent_Contig_2546	1	1000	0.0021986926308257	129	928	422069	338
AHam	dDocent_Contig_2548	1	1000	0.0004279711573377	162	33	77108	768
CBat	dDocent_Contig_2548	1	1000	0.0002958302367363	162	164	554372	128
AHam	dDocent_Contig_2555	1	1000	0.0036056945106409	114	174	48257	742
CBat	dDocent_Contig_2555	1	1000	0.0063962240222323	114	2320	362714	428
AHam	dDocent_Contig_2558	1	1000	0.0064710957722174	69	240	37088	188
CBat	dDocent_Contig_2558	1	1000	0.0051044083526682	69	1045	204725	450
AHam	dDocent_Contig_2560	1	1000	0.0008258856148423	131	56	67806	464
CBat	dDocent_Contig_2560	1	1000	0.0007452569543015	131	304	407913	602
AHam	dDocent_Contig_2563	1	1000	0.0	138	0	78913	246
CBat	dDocent_Contig_2563	1	1000	0.0	138	0	459608	264
AHam	dDocent_Contig_2566	1	1000	0.0086648955887804	106	561	64744	64
CBat	dDocent_Contig_2566	1	1000	0.0071828010438672	106	2601	362115	90
AHam	dDocent_Contig_2570	1	1000	0.0	87	0	52220	76
CBat	dDocent_Contig_2570	1	1000	0.0008977359836357	87	219	243947	750
AHam	dDocent_Contig_2571	1	1000	0.02601908065915	53	510	19601	442
CBat	dDocent_Contig_2571	1	1000	0.0248368546876009	53	3844	154770	376
AHam	dDocent_Contig_2574	1	1000	0.0	140	0	75209	398
CBat	dDocent_Contig_2574	1	1000	0.0001782891119054	140	83	465536	280
AHam	dDocent_Contig_2580	1	1000	0.0055737463669475	116	303	54362	572
CBat	dDocent_Contig_2580	1	1000	0.0043716171207736	116	1621	370801	414
AHam	dDocent_Contig_2584	1	1000	0.0026591874264093	156	201	75587	722
CBat	dDocent_Contig_2584	1	1000	0.0029694044287511	156	1581	532430	140
AHam	dDocent_Contig_2607	1	1000	0.0018403881545926	151	132	71724	740
CBat	dDocent_Contig_2607	1	1000	0.0008097315381209	151	395	487816	476
AHam	dDocent_Contig_2618	1	1000	0.0	8	0	3366	52
CBat	dDocent_Contig_2618	1	1000	0.0	8	0	21318	84
AHam	dDocent_Contig_2635	1	1000	0.0	3	0	1683	6
CBat	dDocent_Contig_2635	1	1000	0.0	3	0	9009	18
AHam	dDocent_Contig_2639	1	1000	0.0	103	0	55128	292
CBat	dDocent_Contig_2639	1	1000	0.0	103	0	299488	748
AHam	dDocent_Contig_2653	1	1000	0.006763433166377	118	397	58698	484
CBat	dDocent_Contig_2653	1	1000	0.0073863146987662	118	2830	383141	350
AHam	dDocent_Contig_2657	1	1000	0.001006895710014	59	33	32774	128
CBat	dDocent_Contig_2657	1	1000	0.0040733068936772	59	645	158348	604
AHam	dDocent_Contig_2664	1	1000	0.0	88	0	45784	288
CBat	dDocent_Contig_2664	1	1000	0.0	88	0	290638	196
AHam	dDocent_Contig_2674	1	1000	0.000588329678558	115	33	56091	510
CBat	dDocent_Contig_2674	1	1000	0.0016630165585279	115	650	390856	124
AHam	dDocent_Contig_2681	1	1000	0.0	84	0	46474	188
CBat	dDocent_Contig_2681	1	1000	0.0	84	0	246305	582
AHam	dDocent_Contig_2683	1	1000	0.0	143	0	77957	378
CBat	dDocent_Contig_2683	1	1000	0.0	143	0	480770	224
AHam	dDocent_Contig_2687	1	1000	0.0	162	0	75868	872
CBat	dDocent_Contig_2687	1	1000	0.0	162	0	535758	364
AHam	dDocent_Contig_2689	1	1000	0.0009159046848524	131	60	65509	522
CBat	dDocent_Contig_2689	1	1000	0.0013517548817814	131	507	375068	1028
AHam	dDocent_Contig_2700	1	1000	0.0048659355801802	132	339	69668	448
CBat	dDocent_Contig_2700	1	1000	0.0024308931796082	132	1050	431940	352
AHam	dDocent_Contig_2704	1	1000	0.0	125	0	40815	1286
CBat	dDocent_Contig_2704	1	1000	0.0	125	0	413105	282
AHam	dDocent_Contig_2709	1	1000	0.0029974460536175	128	196	65389	462
CBat	dDocent_Contig_2709	1	1000	0.0039773916684111	128	1653	415599	378
AHam	dDocent_Contig_2711	1	1000	0.0	149	0	88887	150
CBat	dDocent_Contig_2711	1	1000	0.001253544012559	149	638	508957	130
AHam	dDocent_Contig_2736	1	1000	0.0	142	0	88960	16
CBat	dDocent_Contig_2736	1	1000	0.0	142	0	493708	16
AHam	dDocent_Contig_2748	1	1000	0.0	177	0	86662	784
CBat	dDocent_Contig_2748	1	1000	0.0	177	0	612740	52
AHam	dDocent_Contig_2759	1	1000	0.0012251184281147	144	105	85706	148
CBat	dDocent_Contig_2759	1	1000	0.0008049181899527	144	403	500672	16
AHam	dDocent_Contig_2760	1	1000	0.0098636695051657	147	717	72691	646
CBat	dDocent_Contig_2760	1	1000	0.0086349006986419	147	4290	496821	194
AHam	dDocent_Contig_2764	1	1000	0.000407068963097	149	29	71241	714
CBat	dDocent_Contig_2764	1	1000	0.0017733190454865	149	887	500192	244
AHam	dDocent_Contig_2772	1	1000	0.0	161	0	82710	632
CBat	dDocent_Contig_2772	1	1000	0.000154657424488	161	83	536670	304
AHam	dDocent_Contig_2774	1	1000	0.0058831306187202	104	267	45384	624
CBat	dDocent_Contig_2774	1	1000	0.0065896588027699	104	2222	337195	314
AHam	dDocent_Contig_2782	1	1000	0.0	5	0	1890	40
CBat	dDocent_Contig_2782	1	1000	0.0	5	0	11801	74
AHam	dDocent_Contig_2786	1	1000	0.0	137	0	69805	522
CBat	dDocent_Contig_2786	1	1000	0.0	137	0	452957	306
AHam	dDocent_Contig_2820	1	1000	0.0	95	0	34485	818
CBat	dDocent_Contig_2820	1	1000	0.0	95	0	303479	342
AHam	dDocent_Contig_2822	1	1000	0.0	55	0	30976	116
CBat	dDocent_Contig_2822	1	1000	0.0	55	0	155888	452
AHam	dDocent_Contig_2825	1	1000	0.000850120686776	170	56	65873	1318
CBat	dDocent_Contig_2825	1	1000	0.0007036312211718	170	407	578428	176
AHam	dDocent_Contig_2828	1	1000	0.0005705853418593	112	29	50825	622
CBat	dDocent_Contig_2828	1	1000	0.0013150022805219	112	444	337642	660
AHam	dDocent_Contig_2836	1	1000	0.0006587615283267	117	29	44022	960
CBat	dDocent_Contig_2836	1	1000	0.0008244665475211	117	328	397833	122
AHam	dDocent_Contig_2841	1	1000	0.0034781855705811	142	241	69289	622
CBat	dDocent_Contig_2841	1	1000	0.0033807960911087	142	1507	445753	606
AHam	dDocent_Contig_2843	1	1000	0.0	117	0	67677	186
CBat	dDocent_Contig_2843	1	1000	0.0	117	0	344929	786
AHam	dDocent_Contig_2845	1	1000	0.0	80	0	40110	308
CBat	dDocent_Contig_2845	1	1000	0.0013312345401394	80	296	222350	716
AHam	dDocent_Contig_2848	1	1000	0.0	47	0	20278	288
CBat	dDocent_Contig_2848	1	1000	0.0	47	0	116151	622
AHam	dDocent_Contig_2857	1	1000	0.0	70	0	41907	66
CBat	dDocent_Contig_2857	1	1000	0.0	70	0	238965	62
AHam	dDocent_Contig_2859	1	1000	0.0023479666202494	179	231	98383	518
CBat	dDocent_Contig_2859	1	1000	0.0020374091873091	179	1246	611561	154
AHam	dDocent_Contig_2860	1	1000	0.0	67	0	42210	0
CBat	dDocent_Contig_2860	1	1000	0.0	67	0	217552	196
AHam	dDocent_Contig_2867	1	1000	0.0014793594138918	154	126	85172	360
CBat	dDocent_Contig_2867	1	1000	0.0004603702665221	154	243	527836	112
AHam	dDocent_Contig_2873	1	1000	0.0	83	0	43690	256
CBat	dDocent_Contig_2873	1	1000	0.0	83	0	238158	648
AHam	dDocent_Contig_2879	1	1000	0.0016657315191471	112	95	57032	408
CBat	dDocent_Contig_2879	1	1000	0.0015058208311389	112	569	377867	154
AHam	dDocent_Contig_2881	1	1000	0.0	87	0	48807	174
CBat	dDocent_Contig_2881	1	1000	0.0	87	0	299656	44
